action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12610355,[],CHEMBL3075829,Inhibition of AchE in Rattus norvegicus (rat) cortex homogenates by Ellman's method,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C2CC(=O)c3ccccc3O2)ccc1O,,,CHEMBL3044994,Med Chem Res,2013,"{'bei': '25.38', 'le': '0.47', 'lle': '3.75', 'sei': '12.30'}",CHEMBL502107,,CHEMBL502107,6.86,0,http://www.openphacts.org/units/Nanomolar,1840099,=,1,1,=,,IC50,nM,,138.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,138.0
,,12610356,[],CHEMBL3075829,Inhibition of AchE in Rattus norvegicus (rat) cortex homogenates by Ellman's method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C2CC(=O)c3ccccc3O2)cc1O,,,CHEMBL3044994,Med Chem Res,2013,"{'bei': '25.36', 'le': '0.47', 'lle': '3.74', 'sei': '12.29'}",CHEMBL2299050,,CHEMBL2299050,6.85,0,http://www.openphacts.org/units/Nanomolar,1840098,=,1,1,=,,IC50,nM,,140.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,140.0
,,12610357,[],CHEMBL3075829,Inhibition of AchE in Rattus norvegicus (rat) cortex homogenates by Ellman's method,B,,,BAO_0000190,BAO_0000019,assay format,O=C1CC(c2ccc(O)cc2)Oc2ccccc21,,,CHEMBL3044994,Med Chem Res,2013,"{'bei': '28.46', 'le': '0.52', 'lle': '3.74', 'sei': '14.70'}",CHEMBL73933,4'-HYDROXY-FLAVANONE,CHEMBL73933,6.84,0,http://www.openphacts.org/units/Nanomolar,1840097,=,1,1,=,,IC50,nM,,145.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,145.0
,,12610358,[],CHEMBL3075829,Inhibition of AchE in Rattus norvegicus (rat) cortex homogenates by Ellman's method,B,,,BAO_0000190,BAO_0000019,assay format,O=C1CC(c2cccc(O)c2)Oc2ccccc21,,,CHEMBL3044994,Med Chem Res,2013,"{'bei': '28.44', 'le': '0.52', 'lle': '3.73', 'sei': '14.68'}",CHEMBL485021,3'-HYDROXYFLAVANONE,CHEMBL485021,6.83,0,http://www.openphacts.org/units/Nanomolar,1840096,=,1,1,=,,IC50,nM,,147.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,147.0
,,12610359,[],CHEMBL3075829,Inhibition of AchE in Rattus norvegicus (rat) cortex homogenates by Ellman's method,B,,,BAO_0000190,BAO_0000019,assay format,O=C1CC(c2ccccc2O)Oc2ccccc21,,,CHEMBL3044994,Med Chem Res,2013,"{'bei': '28.41', 'le': '0.52', 'lle': '3.73', 'sei': '14.67'}",CHEMBL75897,2'-HYDROXY-FLAVANONE,CHEMBL75897,6.83,0,http://www.openphacts.org/units/Nanomolar,1840095,=,1,1,=,,IC50,nM,,149.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,149.0
,,12665834,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '33.31', 'le': '0.60', 'lle': '3.90', 'sei': '16.97'}",CHEMBL95,TACRINE,CHEMBL95,6.60,0,http://www.openphacts.org/units/Nanomolar,1849664,=,1,1,=,,IC50,nM,,249.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,249.0
,,12665835,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '29.66', 'le': '0.55', 'lle': '5.19', 'sei': '12.21'}",CHEMBL1255901,HUPERZINE A,CHEMBL1255901,7.19,0,http://www.openphacts.org/units/Nanomolar,1849663,=,1,1,=,,IC50,nM,,65.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,65.0
,,12665836,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '19.75', 'le': '0.37', 'lle': '3.13', 'sei': '19.33'}",CHEMBL502,DONEPEZIL,CHEMBL502,7.50,0,http://www.openphacts.org/units/Nanomolar,1849662,=,1,1,=,,IC50,nM,,32.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,32.0
,,12665837,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCCN[C@@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '15.29', 'le': '0.29', 'lle': '2.70', 'sei': '7.80'}",CHEMBL2323712,,CHEMBL2365264,6.28,0,http://www.openphacts.org/units/Nanomolar,1849661,=,1,1,=,,IC50,nM,,530.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,530.0
,,12665838,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCCCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '11.62', 'le': '0.22', 'lle': '0.05', 'sei': '6.94'}",CHEMBL2323711,,CHEMBL2365092,5.58,0,http://www.openphacts.org/units/Nanomolar,1849660,=,1,1,=,,IC50,nM,,2600.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,2600.0
,,12665839,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '12.66', 'le': '0.24', 'lle': '0.98', 'sei': '7.13'}",CHEMBL2323710,,CHEMBL2365263,5.73,0,http://www.openphacts.org/units/Nanomolar,1849659,=,1,1,=,,IC50,nM,,1860.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,1860.0
,,12665840,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '16.95', 'le': '0.32', 'lle': '3.07', 'sei': '9.24'}",CHEMBL2323709,,CHEMBL2365090,7.43,0,http://www.openphacts.org/units/Nanomolar,1849658,=,1,1,=,,IC50,nM,,37.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,37.0
,,12665841,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '15.85', 'le': '0.30', 'lle': '2.76', 'sei': '8.37'}",CHEMBL2323708,,CHEMBL2365089,6.73,0,http://www.openphacts.org/units/Nanomolar,1849657,=,1,1,=,,IC50,nM,,187.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,187.0
,,12665842,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '19.60', 'le': '0.37', 'lle': '4.47', 'sei': '10.00'}",CHEMBL2323707,,CHEMBL2365372,8.05,0,http://www.openphacts.org/units/Nanomolar,1849656,=,1,1,=,,IC50,nM,,9.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,9.0
,,12665843,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '11.07', 'le': '0.21', 'lle': '1.20', 'sei': '5.46'}",CHEMBL2323706,,CHEMBL2365140,4.39,0,http://www.openphacts.org/units/Nanomolar,1849655,=,1,1,=,,IC50,nM,,41000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,41000.0
,,12665844,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '13.49', 'le': '0.25', 'lle': '1.40', 'sei': '7.44'}",CHEMBL2323705,,CHEMBL2365296,5.40,0,http://www.openphacts.org/units/Nanomolar,1849654,=,1,1,=,,IC50,nM,,3950.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,3950.0
,,12665845,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '16.12', 'le': '0.30', 'lle': '2.62', 'sei': '8.58'}",CHEMBL2323704,,CHEMBL2364963,6.23,0,http://www.openphacts.org/units/Nanomolar,1849653,=,1,1,=,,IC50,nM,,590.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,590.0
,,12665846,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)OCCCCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '10.66', 'le': '0.20', 'lle': '0.06', 'sei': '5.59'}",CHEMBL2323703,,CHEMBL2365088,5.01,0,http://www.openphacts.org/units/Nanomolar,1849652,=,1,1,=,,IC50,nM,,9670.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,9670.0
,,12665847,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)OCCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '11.49', 'le': '0.22', 'lle': '0.92', 'sei': '5.67'}",CHEMBL2323718,,CHEMBL2365300,5.09,0,http://www.openphacts.org/units/Nanomolar,1849670,=,1,1,=,,IC50,nM,,8200.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,8200.0
,,12665848,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)OCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '12.41', 'le': '0.23', 'lle': '1.75', 'sei': '5.74'}",CHEMBL2323717,,CHEMBL2365375,5.14,0,http://www.openphacts.org/units/Nanomolar,1849669,=,1,1,=,,IC50,nM,,7200.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,7200.0
,,12665849,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)OCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '13.45', 'le': '0.25', 'lle': '2.39', 'sei': '6.01'}",CHEMBL2323716,,CHEMBL2365374,5.39,0,http://www.openphacts.org/units/Nanomolar,1849668,=,1,1,=,,IC50,nM,,4100.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,4100.0
,,12665850,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)OCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2321689,Bioorg Med Chem,2013,,CHEMBL2323715,,CHEMBL2365093,,0,http://www.openphacts.org/units/Nanomolar,1849667,=,1,1,=,,IC50,nM,,162000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,162000.0
,,12665851,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)NCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '11.90', 'le': '0.22', 'lle': '1.96', 'sei': '5.32'}",CHEMBL2323714,,CHEMBL2365265,4.92,0,http://www.openphacts.org/units/Nanomolar,1849666,=,1,1,=,,IC50,nM,,12000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,12000.0
,,12665852,[],CHEMBL2329664,Inhibition of AChE in Sprague-Dawley rat cortices using acetylthiocholine iodide as substrate by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)NCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,,,CHEMBL2321689,Bioorg Med Chem,2013,"{'bei': '10.52', 'le': '0.20', 'lle': '1.88', 'sei': '4.39'}",CHEMBL2323713,,CHEMBL2365142,4.06,0,http://www.openphacts.org/units/Nanomolar,1849665,=,1,1,=,,IC50,nM,,88000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,88000.0
,,12676408,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,,,CHEMBL2331189,Eur J Med Chem,2013,"{'bei': '17.02', 'le': '0.31', 'lle': '0.37', 'sei': '16.82'}",CHEMBL32823,,CHEMBL32823,8.38,0,http://www.openphacts.org/units/Nanomolar,1870772,=,1,1,=,,IC50,nM,,4.12,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,4.12
,Not Active,12676409,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335982,,CHEMBL2335982,,0,,1870771,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676410,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335981,,CHEMBL2335981,,0,,1870770,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,,12676411,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,"{'bei': '10.49', 'le': '0.19', 'lle': '-5.75', 'sei': '20.68'}",CHEMBL2335980,,CHEMBL2335980,7.37,0,http://www.openphacts.org/units/Nanomolar,1870769,=,1,1,=,,IC50,nM,,42.55,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,42.55
,Not Active,12676412,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335979,,CHEMBL2335979,,0,,1870768,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676413,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335978,,CHEMBL2335978,,0,,1870767,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676414,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335977,,CHEMBL2335977,,0,,1870766,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676415,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335976,,CHEMBL2335976,,0,,1870765,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676416,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335975,,CHEMBL2335975,,0,,1870764,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676417,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335974,,CHEMBL2335974,,0,,1870763,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676418,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335973,,CHEMBL2335973,,0,,1870762,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676419,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335972,,CHEMBL2335972,,0,,1870761,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676420,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,Clc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)c1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335971,,CHEMBL2335971,,0,,1870760,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676421,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335970,,CHEMBL2335970,,0,,1870759,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,Not Active,12676422,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2-c2ccccc2)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335969,,CHEMBL2335969,,0,,1870758,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,,12676423,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,"{'bei': '11.23', 'le': '0.20', 'lle': '-3.14', 'sei': '8.32'}",CHEMBL2335968,,CHEMBL2335968,7.14,0,http://www.openphacts.org/units/Nanomolar,1870757,=,1,1,=,,IC50,nM,,72.1,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,72.1
,Not Active,12676424,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,,CHEMBL2335967,,CHEMBL2335967,,0,,1870756,,1,0,,,IC50,,,,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,,,,
,,12676425,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,"{'bei': '11.54', 'le': '0.21', 'lle': '-3.22', 'sei': '13.78'}",CHEMBL2335966,,CHEMBL2335966,7.16,0,http://www.openphacts.org/units/Nanomolar,1870755,=,1,1,=,,IC50,nM,,68.74,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,68.74
,,12676426,[],CHEMBL2345931,Inhibition of AChE in Wistar rat brain cortex using acetylthiocholine iodide as substrate by Ellman's colorimetric method,B,,,BAO_0000190,BAO_0000019,assay format,Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,,,CHEMBL2331189,Eur J Med Chem,2013,"{'bei': '12.18', 'le': '0.22', 'lle': '-3.10', 'sei': '17.35'}",CHEMBL2336434,,CHEMBL2336434,7.41,0,http://www.openphacts.org/units/Nanomolar,1871327,=,1,1,=,,IC50,nM,,38.51,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,38.51
